     id  bayes.attenuation.E_BVs  bayes.attenuation.E_BVs_err  bayes.sfh.age_main  bayes.sfh.age_main_err  bayes.universe.redshift  bayes.universe.redshift_err           bayes.sfh.sfr      bayes.sfh.sfr_err    bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.stellar.m_star  bayes.stellar.m_star_err  bayes.stellar.m_star_old  bayes.stellar.m_star_old_err  bayes.stellar.m_star_young  bayes.stellar.m_star_young_err     bayes.hst.wfc.F814W  bayes.hst.wfc.F814W_err   bayes.jwst.miri.F770W  bayes.jwst.miri.F770W_err  bayes.jwst.nircam.F115W  bayes.jwst.nircam.F115W_err  bayes.jwst.nircam.F150W  bayes.jwst.nircam.F150W_err  bayes.jwst.nircam.F277W  bayes.jwst.nircam.F277W_err  bayes.jwst.nircam.F444W  bayes.jwst.nircam.F444W_err       bayes.subaru.hsc.g  bayes.subaru.hsc.g_err      bayes.subaru.hsc.i  bayes.subaru.hsc.i_err       bayes.subaru.hsc.r  bayes.subaru.hsc.r_err      bayes.subaru.hsc.z  bayes.subaru.hsc.z_err    bayes.vista.vircam.H  bayes.vista.vircam.H_err    bayes.vista.vircam.J  bayes.vista.vircam.J_err   bayes.vista.vircam.Ks  bayes.vista.vircam.Ks_err    bayes.vista.vircam.Y  bayes.vista.vircam.Y_err       best.chi_square  best.reduced_chi_square  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs   best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift    best.dust.luminosity  best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young       best.hst.wfc.F814W    best.jwst.miri.F770W       best.hst.wfc.F606W  best.jwst.nircam.F115W  best.jwst.nircam.F150W  best.jwst.nircam.F277W  best.jwst.nircam.F444W   best.jwst.nircam.F090W  best.jwst.nircam.F200W  best.jwst.nircam.F356W  best.jwst.nircam.F410M      best.cfht.megacam.u        best.subaru.hsc.g        best.subaru.hsc.r       best.subaru.hsc.i       best.subaru.hsc.z        best.subaru.hsc.y      best.vista.vircam.Y     best.vista.vircam.J     best.vista.vircam.H    best.vista.vircam.Ks  best.subaru.suprime.IB427  best.subaru.suprime.IB505  best.subaru.suprime.IB574  best.subaru.suprime.IB709  best.subaru.suprime.IB827  best.subaru.suprime.NB711  best.subaru.suprime.NB816   best.spitzer.irac.ch1   best.spitzer.irac.ch2   best.spitzer.irac.ch3 
 784094     0.008480356832610676         0.026026924932010993   553.2368048442436        929.655432474962       2.8746114598422357           1.5906722124296178      0.3033907442918598    0.28296663992475996     0.24840687665458616       0.22770164340231394     37665528.94613095         46294567.22809529         9011362.049656361            26057698.832781572          28654166.896474596                36303954.2721522  1.4412535207043494e-05    2.589504689927747e-07  1.0090085723657473e-05      5.693137313729924e-06   1.4069439243897014e-05       2.6922141248439377e-06   1.3757030188371426e-05       3.1667932038424513e-06   1.4488357292512116e-05        3.887159813234321e-06   1.2778170367022538e-05        4.717978009010999e-06     9.28799029095741e-06   6.756477497586604e-06   1.423490455474725e-05  1.1313871613871872e-06   1.1830356291434807e-05   4.691791224080283e-06   1.465377961871396e-05  2.5570484357490154e-06  1.3732574140805084e-05     3.283310002235488e-06  1.3830582222431142e-05     2.899031600610104e-06   1.418179005871363e-05      3.385622305592847e-06  1.4408128417877613e-05    2.6603167928618794e-06     74.23073300017131        2.474357766672377                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0             5000.0       31.928919392535253               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0    442276.2984010756    0.008787826838616598    0.004422762984010757    0.008395787894252462   3.181588444332259e+34   6.238279532490655e+33                      0.0      6.238279532490655e+33                     0.0   3.181588444332259e+34   77048.67213536378                     0.0         77048.67213536378    365227.6816159928                      0.0          365227.6816159928  1.7404582206501238e+51                     0.0   1.7404582206501238e+51   1.4756997958413275e-05   1.709296118693397e-06   1.1715966642945156e-05   9.237838257223705e-06  1.0764999532462725e-05   7.727878011069002e-06  3.7500276495973386e-06   1.3695779380287145e-05   8.165688881250435e-06    4.82369536740683e-06   4.258887234090636e-06   1.1739085863646628e-05    1.120062503048565e-05    1.205200012092179e-05   1.587021134099753e-05   9.826066780602658e-06   1.9483104443839305e-05   1.8674591012525074e-05   8.640291318827055e-06   9.026588637186696e-06   7.604290095885253e-06     1.1480550116672203e-05     1.1156453484400924e-05     1.2563428574736712e-05     1.0809880020829416e-05      9.618438548627136e-06      1.047072435480847e-05      9.603586850592118e-06   4.664481029963764e-06  3.4647623841024344e-06  3.1381779936428146e-06 
 784096     0.000861150993235415         0.006757722888243888   139.4001477886604       358.7855305371664       2.8922569534459983           1.3139793918635816     0.48037164625072554     0.3202274531008851     0.29545421295052016        0.1907799684167982    24240824.780774344        15410618.151730547         160396.4171962944            1570661.1461072555          24080428.363578077              15444717.237401955   2.316770982493301e-05     2.73904118537784e-06  1.2220627993174056e-05     4.8514781433630985e-06    2.145421494522934e-05       2.5823626490682535e-06    1.995727355903503e-05       3.2008916434173484e-06   1.6732745996001854e-05        6.106958063802109e-07   1.5212440169850617e-05        1.276492065311427e-06   1.5531631848841932e-05   9.327778329525055e-06  2.3262177748853334e-05  3.0588629954320543e-06   2.1155665235710193e-05  3.3634228965425355e-06  2.3205178857953603e-05    2.55580468580999e-06  1.8371665132285055e-05    2.6963672721559756e-06  1.9945303641409382e-05    2.2583813751961882e-06  1.8736022232697483e-05     1.4585693151341337e-06   2.347072659320659e-05     4.825327264870711e-06    3.9799494434395473      0.13266498144798491                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -3.0            100.0              0.014         100.0               100.0              100.0              0.25               100.0              300.0         39.2033365943513               1.0                     0.004                                  100.0   5579.126613826811             2.3225037300877496e+26      1.0999999999999999                     0.0    5044129.617835066     0.07502167962545793    0.050441296178350664     0.07324933282979906  2.9160395852061594e+35   5.374019401432226e+34                      0.0      5.374019401432226e+34                     0.0  2.9160395852061594e+35   960988.1763034497                     0.0         960988.1763034497    4083141.927461996                      0.0          4083141.927461996   1.500265274110779e+52                     0.0    1.500265274110779e+52    2.358857501845796e-05   6.220581625817214e-06   2.1389393040571628e-05  2.2453743938503584e-05  2.7462418042565333e-05   1.638972850472037e-05  1.3440415069049377e-05   2.2816848802062067e-05  1.9438149320996288e-05  1.6265488236596295e-05   1.681194932398394e-05   2.6671815554591348e-05   2.3359180818717646e-05   2.0998607692792972e-05  2.3562960836289034e-05  2.3822281672566012e-05   2.3275742561881287e-05    3.013369601342713e-05  1.9184340934760717e-05   1.804936633865842e-05   1.969008591710278e-05     2.4799266819173026e-05     2.2308015690637727e-05      2.218759474687417e-05     2.0687996960281935e-05     2.4662295808298245e-05     2.0727683040506998e-05      2.667126250551027e-05  1.4960663520393181e-05  1.1258838784114964e-05   7.904189156782601e-06 
 784120      0.00818909845162024         0.025766538497569727  1045.0150797935723       1626.373277143665       0.6081529251705096           0.4043523357840561     0.03771513674366216    0.09945237284325499    0.028480618029382627       0.05855468738947305     4173880.567952529         5334110.002830103          1236886.46172409             2364681.853650165          2936994.1062284377                5009705.97353628   3.429043315114156e-05    6.647763147489947e-06    5.78230404581572e-06     1.3016893446883156e-06   3.1679685758144266e-05        4.298230103381333e-06   3.2363348558710156e-05       3.6399966847269344e-06   2.7552659876083032e-05       1.5233620307212083e-06   1.4208112918114939e-05        6.536464432089372e-07   2.6993585107770808e-05   8.880611739832086e-06   3.482319505826308e-05   7.187151433726069e-06   3.2122941494463956e-05   8.422005314577253e-06   3.216816909968317e-05   5.278701901328933e-06     3.1311078519639e-05     2.875082895920916e-06   3.101505208381931e-05      3.87289831914131e-06  2.9430336122877027e-05     2.3190693700618724e-06   3.568809981626058e-05      9.11124258911547e-06     85.57129312130705        2.852376437376902                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.5                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0              0.25               100.0             5000.0        37.85195520897344               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5   1.343348536127765e+34    2304791.653719825     0.03771652374951629    0.023047916537198253     0.03634085342872759  1.4193082634553635e+35    2.68669707225553e+34                      0.0       2.68669707225553e+34                     0.0  1.4193082634553635e+35  430810.71594555216                     0.0        430810.71594555216   1873981.1779442488                      0.0         1873981.1779442488   7.497658113761836e+51                     0.0    7.497658113761836e+51    4.258563401158525e-05   4.548188904334811e-06   4.3749694898737894e-05  3.7525816928785196e-05   3.638959881856212e-05  2.7925024585672444e-05  1.3465407194582418e-05    4.057113067368733e-05   3.325573810465298e-05  1.8270209574168525e-05  1.4788874437868136e-05    4.806373105277785e-05    4.015586002205355e-05    4.641275829529804e-05   4.348686965832465e-05  4.0784666294049354e-05    3.932457345750853e-05   3.8902133112743004e-05   3.684961196639567e-05   3.519156649254034e-05   3.270741509028018e-05      4.403718266878411e-05      3.785355593335988e-05      4.656378024999757e-05      4.629881228000759e-05     4.1827434408850476e-05     4.6274553158103386e-05      4.197573500558294e-05  1.8258709647580022e-05   1.305475026130475e-05   8.601652057984265e-06 
 784159      0.00753389941239739          0.01855885209318974   537.4660149584332        267.740307864698       3.5642638135887816          0.22593916879813747      2.4599471892433713     0.8902240771016655      2.3087557420535814        0.4005570321541976      366279070.948139         82829493.49919043          91664396.9446832            113137767.09945314           274614674.0034563               111179376.6517198   0.0001060513929449275    6.559932238573126e-06    9.89958822828975e-05     1.1315587312873434e-05    9.078690214017321e-05        6.303703835829103e-06    8.467789596826371e-05        6.334094451754806e-06   0.00011311423359458202       3.1794759844384454e-06   0.00010976146414804808        3.403846074293203e-06    6.011118493912497e-05  1.5142585735928752e-05  0.00010779489991810446   6.901290650135438e-06   0.00011381877554842279   8.120644060073727e-06  0.00010153465416204062    6.32204486377572e-06   8.991977375035889e-05     7.571713701536675e-06   8.823555415091156e-05     6.577258184058377e-06  0.00011882435330750376     6.9909837360629455e-06   9.655071883828117e-05     7.136009879505012e-06    28.065757347257755       0.9355252449085918     0.05217907730552354                           0.0                          0.1                     0.0   0.028562921404645666    0.057268441092490734                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         500.0               100.0              500.0              0.25               300.0             5000.0       130.96456581915365               1.0                     0.004                                 1000.0  1731.4180370383476             1.0330908593092541e+27      3.6999999999999993  5.8505336758518945e+35     458710855.113987       2.298682955409777      2.3570843775021615      2.3025371603194182  1.0750425096779822e+37  1.6646748357508378e+36                      0.0     1.6646748357508378e+36                     0.0  1.0750425096779822e+37  121508672.63398317                     0.0        121508672.63398317   337202197.86389816                      0.0         337202197.86389816   4.650169247384482e+53                     0.0    4.650169247384482e+53   0.00010935961603191783   8.926947419619443e-05   0.00010390524725269442   9.142078910348845e-05   8.460602895812195e-05  0.00011748232587524864  0.00010783660743351577   0.00010441639002351371  0.00011270750484929879  0.00010284935376269445  0.00010307753955971611    9.095259319669147e-07    5.384395892261296e-05    0.0001167896791831489  0.00011179966404103884  0.00010390802951661995   0.00010016333336392666    9.881898808220041e-05   8.798305937368528e-05    8.59742058523411e-05  0.00011821657752693502      5.869937447456755e-06      8.119244811702887e-05     0.00012561306623833185      0.0001163706152167163     0.00010980373626229551     0.00011504557894365061     0.00010983392009411176  0.00010217958925239238  0.00011001927851619895   9.849847321687056e-05 
 784164     0.007876227129483245          0.02226185847033644   520.9970429422314       536.9163754064098       3.6363037048222817           1.2843074082727224      0.8104255573412665     0.5145428208488809      0.7290518302981749       0.39434808862159443    121025276.39355864         85787751.52244541        31639723.819695592             58838300.89106829           89385552.57386321               71924625.58229695   3.011843696794106e-05    4.086616641780312e-06   2.689094548685717e-05      7.858878035179814e-06    2.885313158831505e-05         4.60127992180168e-06    2.746844683169039e-05        4.466207304605404e-06    3.140174623474336e-05         2.38806535202024e-06   3.0360632878977453e-05        3.694843720968694e-06     1.46878358523289e-05  1.4760564259291455e-05   2.970509512349103e-05  4.8116373791689636e-06    2.225069002266405e-05  1.1346346859607284e-05  3.0561564734624876e-05   5.176363538335634e-06   2.738552947593802e-05    4.4784162749751125e-06   2.821958185743652e-05     4.615684731695507e-06  2.9632898692580592e-05      3.609164561726362e-06  2.9669350909226197e-05     4.786086952246173e-06      5.76511358493008      0.19217045283100267                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.5                     300.0               -2.0            100.0              0.014        1000.0               100.0             1000.0              0.25               300.0               50.0        642.6381387283344               1.0                     0.004                                  100.0   1298.247054820873             1.3734390490136428e+27       4.699999999999999   3.314871870335728e+35   431344934.45776904      0.9101179668784434      1.0783631398376423       0.923915003836378   4.434332634665518e+36   6.629743740671456e+35     3.61852133233221e+32     6.6261252193391234e+35  2.7788254495279767e+35    4.15645008971272e+36  151603956.26980054      128467194.22848313        23136762.041317433   279740984.38335115       195041426.24552172          84699558.13782941  1.8526876849424034e+53   7.412058290463331e+49   1.8519464791133571e+53    3.249605242256207e-05  2.9995909211764013e-05    9.035492850918823e-06   2.728315569551005e-05  2.3247794319841746e-05   3.116305675918783e-05  3.1030004401804394e-05    3.042362115641492e-05   2.201003218603369e-05   3.097354353726883e-05  3.1055076945993224e-05    9.441548003988315e-09    8.304227246230008e-07   1.1238621677706582e-05   3.299722326624319e-05  2.9657795360195674e-05   2.9710053532313536e-05   2.9051151928353758e-05  2.6166480177849495e-05   2.236824742808917e-05  2.5112714770546722e-05     1.3792012405290375e-09     1.7068845741560142e-07       9.35162786586834e-06     2.9818077307503618e-05      3.280239147856742e-05      3.421096448503625e-05      3.287322625892105e-05   3.095770996623606e-05   3.100935647070487e-05   3.153426231952639e-05 
 784173      0.38266666666667515           0.6198974825637805   597.6190476190784       864.7840620195285        4.573015873015891            2.713236592940602                     0.0                    0.0                     0.0                       0.0                   0.0                       0.0                       0.0                           0.0                         0.0                             0.0                     0.0                      0.0                     0.0                        0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                       0.0                     0.0                       0.0                     0.0                        0.0                     0.0                       0.0     73.64086580037053        2.454695526679018                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0               50.0        43.97508235206745               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0                  0.0                     0.0                     0.0                     0.0                     0.0                     0.0                      0.0                        0.0                     0.0                     0.0                 0.0                     0.0                       0.0                  0.0                      0.0                        0.0                     0.0                     0.0                      0.0                      0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                      0.0                      0.0                      0.0                     0.0                     0.0                      0.0                      0.0                     0.0                     0.0                     0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                     0.0                     0.0                     0.0 
 784217      0.38266666666667515           0.6198974825637805   597.6190476190784       864.7840620195285        4.573015873015891            2.713236592940602                     0.0                    0.0                     0.0                       0.0                   0.0                       0.0                       0.0                           0.0                         0.0                             0.0                     0.0                      0.0                     0.0                        0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                       0.0                     0.0                       0.0                     0.0                        0.0                     0.0                       0.0     73.64086580037053        2.454695526679018                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0               50.0        43.97508235206745               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0                  0.0                     0.0                     0.0                     0.0                     0.0                     0.0                      0.0                        0.0                     0.0                     0.0                 0.0                     0.0                       0.0                  0.0                      0.0                        0.0                     0.0                     0.0                      0.0                      0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                      0.0                      0.0                      0.0                     0.0                     0.0                      0.0                      0.0                     0.0                     0.0                     0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                     0.0                     0.0                     0.0 
 784257    0.0008330653723980209         0.006973626375017668  161.90521175781038      398.35029996552566       3.8916307241307435            1.162410703400761      1.3574538970419487     0.5383777285345558      0.8588595198010031       0.34994621484058513     73646000.02230684         37881572.12772897        2036302.5829598308            15942971.572741145           71609697.43934704              33422877.344802834   4.707991837790071e-05     2.82592136040592e-06  2.6810309149145478e-05      7.124370280552773e-06    4.063717261274593e-05       3.5100482733229113e-06    3.539455761853696e-05       3.6164246747601724e-06    3.342266717877277e-05       2.5500074526146377e-06   2.9260180512035598e-05        3.888992860540642e-06   1.6142448702220167e-05  1.8436319694178747e-05  4.7416459712885246e-05  3.6121410449190535e-06    3.204664251874289e-05  1.4341744561549761e-05  4.4910970815526956e-05  3.2110876052049865e-06   3.398947525908012e-05     3.771775904783142e-06   3.890414135741556e-05     3.791594519384728e-06   3.417655759672142e-05     3.1206283985134783e-06   4.313951185995404e-05     3.992687579514741e-06     7.300127020574894      0.24333756735249645     0.12285301199943907                           0.0                          2.5                     0.0   0.026701586375430523     0.16378694964159515                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0             5000.0       31.928919392535253               1.0                     0.004                                  100.0   1298.247054820873             1.3734390490136428e+27       4.699999999999999  1.0161434933276297e+36    91758749.17607428      1.8232041861672441       0.917587491760743      1.7418681451150513   6.600818924740058e+36  1.2942514192631579e+36                      0.0     1.2942514192631579e+36                     0.0   6.600818924740058e+36  15985233.227232859                     0.0        15985233.227232859    75773527.43232487                      0.0          75773527.43232487   3.610916295931513e+53                     0.0    3.610916295931513e+53    5.112985246384868e-05  2.2437859286142107e-05   1.5046158602257114e-05  4.0835808176004707e-05   3.335996167057851e-05   3.098472088645487e-05   2.548326255956581e-05   4.7013345468872644e-05  2.7776358447420688e-05  2.7368720011335306e-05   2.607993660360468e-05    1.440412513678957e-08     1.44243336725873e-06   1.8744471722464776e-05   5.230305017923385e-05   4.587520345263985e-05    4.546004814242214e-05    4.423071141825953e-05   3.873331852752526e-05  3.1058821150837444e-05   2.970004859381185e-05                        0.0       5.82092835573394e-08      1.599422397889475e-05      4.850750180858706e-05       5.12272420090849e-05     5.4717655907847565e-05     5.1418448309062265e-05   2.737191849623217e-05  2.5278614953095977e-05  2.4623606863250303e-05 
 784265    0.0025114170357597673         0.012522296023007059   619.6048780681595      358.16968578486035        4.784637784409739           0.2541870441188634      3.7542063215796055     0.9968621352278014       3.615810862753404        0.5894670134861204     661562597.9759618          269979189.651133        187880493.58683777            262344460.04173785          473682104.38912404              269733369.25419426   0.0001088929929702355    8.937465318781635e-06  0.00010446336697468322       1.81281425993183e-05   0.00010198407822890186        8.282530772477979e-06    8.918878616064922e-05        7.322092917509936e-06    0.0001085907402705691       3.2406809919978056e-06   0.00010611659854570005       4.7656788141644205e-06   2.9779247296972247e-06   5.326325876928156e-06  0.00010596477871781652  1.1342385671514001e-05   3.5587487052474886e-05  1.3244261296912715e-05  0.00010748451118178637  1.1539397356216594e-05   8.613828669710072e-05     6.893780966458263e-06   9.878841412823648e-05     8.299030721738231e-06   9.100996840136978e-05      7.885173801600334e-06   0.0001066602985172893      8.90149292924022e-06     72.70189344672525        2.423396448224175                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.5                     300.0               -2.0            100.0              0.014        1000.0               100.0             1000.0              0.25              1000.0               50.0        645.9551263325562               1.0                      0.02                                  100.0   1298.247054820873             1.3734390490136428e+27       4.699999999999999   9.085214397925841e+35   1580342780.2704601      3.7584858605360725      3.9508598952123557      3.7754528184224343   1.539972122519439e+37  1.8170428795851682e+36    8.677265765656861e+32     1.8161751530086023e+36    8.14882755530526e+35  1.4584838469663866e+37   540422416.0851266       455475512.2921978          84946903.7929288   1039920352.8825989        729781278.4570259           310139074.425573   5.508263906591786e+53   1.763106881922809e+50   5.5065007997098635e+53   0.00011519257737849063  0.00012478703332084897   2.9811922849102142e-05  0.00010593113589433089   9.246309784015447e-05  0.00010551271232114256  0.00010877210662425929   0.00010828849860985386   8.405645103052828e-05  0.00010392855938056877  0.00010579050259213055   3.2382121765865294e-08   2.8656713065860933e-06   3.6582332907064786e-05  0.00011731602349982436   0.0001020986543836818   0.00011071368766985594   0.00010895963339997511   0.0001038184814034084   8.943814864253798e-05   9.021821201488243e-05      4.810195841884784e-09      5.996854122207533e-07      2.947154144612488e-05     0.00010453310647559212     0.00011704704077948459     0.00012008868234572207     0.00011712772419062933  0.00010378161228324055  0.00010967542108306434  0.00012189489472733201 
 784266      0.05508094335099152         0.037926217690832195   736.5415426092333       341.4595848365776        3.439444801730802           0.9072608603363359      1.3709616261510598     0.6699755593608873      1.5445168254306842        0.7439911735945812    375794798.32601786        201701209.17619857         127366354.1725648            174970660.49386027          248428444.15345326              195570657.45308244  4.0915149986376065e-05    8.123364499274391e-06   7.113981083625876e-05     1.6087509677188773e-05    4.066008314152884e-05        7.873995959043935e-06   4.3174850791754956e-05        7.146162581824748e-06    6.177094574284363e-05        1.943536197782164e-06    7.114381205656151e-05       2.4583671512963163e-06   1.9402286802401986e-05  1.4300646335223903e-05  4.1000467528020564e-05   8.267962524012881e-06    3.376582466984097e-05   9.381245257587714e-06  4.0754193876261504e-05   8.172436523545727e-06   4.505158681553797e-05     7.633973887219986e-06  4.1117497425977645e-05      7.74910511206603e-06   5.764918392175217e-05       4.25914191827393e-06   4.024490238886326e-05        8.017309832958e-06    7.8160342355889325       0.2605344745196311     0.25766245441225333                           0.5                          0.1                    0.05     0.5200170502560537     0.20513545005052497                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.5                     300.0               -2.0            100.0              0.014        1000.0               100.0             1000.0              0.25               300.0               50.0        647.3857458714155               1.0                      0.02                                  100.0  1532.9120580980914              1.167880678702987e+27                     4.1   2.932245787083097e+36    945602910.4355171      1.9951786367950728      2.3640090379609906      2.0254247745391263   8.515485969943411e+36   9.681432647268508e+35    5.192068369637728e+32      9.676240578898869e+35   4.875875758811683e+35   8.027898394062244e+36  324235954.20841247       272535158.4685321         51700795.73988041    621366950.1688901       436666848.17088556         184700101.99800456    2.93447769171841e+53  1.0549603666805585e+50   2.9334227313517297e+53   4.6107745379326306e-05   8.892933759032828e-05    2.908982897805622e-05  4.3178178357216866e-05   4.368704379174732e-05   6.114273804321799e-05   7.396080476126944e-05    4.623591915098877e-05  5.1194095517628215e-05   6.559783968306057e-05   7.027659158639839e-05    1.921640813964205e-07    9.456283663482095e-06   3.3800938839645784e-05   4.559900676150477e-05    4.80166572051887e-05    4.496677140404085e-05    4.443487273761318e-05  4.3024410729437244e-05   4.281610813050642e-05  5.8853208726819486e-05     1.6186401882635291e-07      1.404200543639811e-05      2.256307415255131e-05      4.632931576051518e-05      4.585376478392213e-05     4.0920201873437964e-05     4.5517821828294495e-05   6.546289929800254e-05   7.502477302788489e-05   8.180630988085785e-05 
 784271      0.38266666666667515           0.6198974825637805   597.6190476190784       864.7840620195285        4.573015873015891            2.713236592940602                     0.0                    0.0                     0.0                       0.0                   0.0                       0.0                       0.0                           0.0                         0.0                             0.0                     0.0                      0.0                     0.0                        0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                       0.0                     0.0                       0.0                     0.0                        0.0                     0.0                       0.0     73.64086580037053        2.454695526679018                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0               50.0        43.97508235206745               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0                  0.0                     0.0                     0.0                     0.0                     0.0                     0.0                      0.0                        0.0                     0.0                     0.0                 0.0                     0.0                       0.0                  0.0                      0.0                        0.0                     0.0                     0.0                      0.0                      0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                      0.0                      0.0                      0.0                     0.0                     0.0                      0.0                      0.0                     0.0                     0.0                     0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                     0.0                     0.0                     0.0 
